type,t,p,v
current,152,8582,76
current,151,8506,77
current,152,8584,78
current,151,8506,77
current,150,8429,78
current,151,8507,78
current,150,8429,78
current,149,8351,79
current,150,8431,80
current,151,8511,80
current,150,8431,80
current,149,8351,79
current,148,8272,80
current,149,8352,80
current,150,8432,80
current,149,8352,80
current,150,8433,81
current,149,8352,80
current,148,8272,80
current,147,8192,81
current,148,8274,82
current,147,8192,81
current,148,8273,81
current,147,8192,81
current,146,8111,82
current,147,8194,83
current,146,8111,82
current,147,8193,82
current,146,8111,82
current,145,8029,83
current,146,8112,83
current,145,8029,83
current,144,7946,84
current,145,8031,85
current,144,7946,84
current,143,7862,85
current,144,7947,85
current,143,7862,85
current,142,7777,86
current,143,7864,87
current,142,7777,86
current,141,7691,87
current,142,7779,88
current,141,7691,87
current,142,7778,87
current,141,7691,87
current,140,7604,88
current,141,7692,88
current,140,7604,88
current,139,7516,89
current,140,7606,90
current,139,7516,89
current,138,7427,90
current,139,7518,91
current,138,7427,90
current,139,7517,90
current,138,7427,90
current,137,7337,91
current,138,7428,91
current,137,7337,91
current,136,7246,92
current,137,7339,93
current,136,7246,92
current,135,7154,93
current,136,7247,93
current,135,7154,93
current,134,7061,94
current,135,7156,95
current,134,7061,94
current,133,6967,95
current,134,7062,95
current,133,6967,95
current,132,6872,96
current,133,6969,97
current,132,6872,96
current,131,6776,97
current,132,6873,97
current,131,6776,97
current,130,6679,98
current,131,6778,99
current,130,6679,98
current,129,6581,99
current,130,6680,99
current,129,6581,99
current,128,6482,100
current,129,6583,101
current,130,6684,101
current,131,6786,102
current,132,6889,103
current,133,6993,104
current,134,7098,105
current,135,7204,106
current,136,7311,107
current,137,7419,108
current,138,7528,109
current,139,7638,110
current,140,7749,111
current,141,7861,112
current,142,7974,113
current,143,8088,114
current,144,8203,115
current,145,8319,116
current,146,8436,117
current,147,8554,118
current,148,8673,119
current,147,8554,118
current,146,8436,117
current,145,8319,116
current,144,8203,115
current,143,8088,114
current,142,7974,113
current,141,7861,112
current,140,7749,111
current,139,7638,110
current,138,7528,109
current,137,7419,108
current,136,7311,107
current,135,7204,106
current,134,7098,105
current,133,6993,104
current,132,6889,103
current,131,6786,102
current,130,6685,102
current,131,6787,102
current,132,6890,103
current,133,6994,104
current,134,7099,105
current,135,7205,106
current,136,7312,107
current,137,7420,108
current,138,7529,109
current,139,7639,110
current,140,7750,111
current,141,7862,112
current,142,7975,113
current,143,8089,114
current,144,8204,115
current,143,8089,114
current,142,7975,113
current,141,7862,112
current,140,7750,111
current,139,7639,110
current,138,7529,109
current,137,7420,108
current,136,7312,107
current,135,7205,106
current,134,7099,105
current,133,6994,104
current,132,6890,103
current,131,6788,103
current,132,6891,103
current,133,6995,104
current,134,7100,105
current,135,7206,106
current,136,7313,107
current,137,7421,108
current,138,7530,109
current,139,7640,110
current,140,7751,111
current,141,7863,112
current,142,7976,113
current,143,8090,114
current,144,8205,115
current,145,8321,116
current,146,8437,116
current,145,8321,116
current,146,8438,117
current,147,8555,117
current,146,8438,117
current,147,8556,118
current,148,8674,118
current,147,8556,118
current,148,8675,119
current,147,8556,118
current,146,8438,117
current,145,8321,116
current,144,8205,115
current,143,8090,114
current,142,7976,113
current,141,7863,112
current,140,7751,111
current,139,7640,110
current,138,7530,109
current,137,7421,108
current,136,7313,107
current,135,7206,106
current,134,7100,105
current,133,6995,104
current,132,6891,103
current,131,6788,103
current,132,6892,104
current,133,6996,104
current,134,7101,105
current,135,7207,106
current,136,7314,107
current,137,7422,108
current,136,7314,107
current,135,7207,106
current,134,7101,105
current,133,6997,105
current,134,7102,105
current,135,7208,106
current,136,7315,107
current,137,7423,108
current,138,7532,109
current,139,7641,109
current,138,7532,109
current,139,7642,110
current,140,7753,111
current,141,7864,111
current,140,7753,111
current,141,7865,112
current,142,7977,112
current,141,7865,112
current,142,7978,113
current,143,8091,113
current,142,7978,113
current,143,8092,114
current,144,8206,114
current,143,8092,114
current,144,8207,115
current,145,8323,116
current,146,8439,116
current,145,8323,116
current,146,8440,117
current,147,8557,117
current,146,8440,117
current,147,8558,118
current,148,8676,118
current,147,8558,118
current,148,8677,119
current,147,8558,118
current,146,8440,117
current,145,8323,116
current,144,8207,115
current,143,8092,114
current,142,7978,113
current,141,7865,112
current,140,7753,111
current,139,7642,110
current,138,7532,109
current,137,7423,108
current,136,7315,107
current,135,7208,106
current,134,7102,105
current,133,6997,105
current,134,7103,106
current,135,7209,106
current,136,7316,107
current,137,7424,108
current,138,7533,109
current,139,7643,110
current,140,7754,111
current,141,7866,112
current,142,7979,113
current,143,8093,114
current,144,8208,115
current,145,8324,116
current,146,8441,117
current,147,8559,118
current,148,8678,119
current,147,8559,118
current,146,8441,117
current,145,8324,116
current,144,8208,115
current,143,8093,114
current,142,7979,113
current,141,7866,112
current,140,7754,111
current,139,7643,110
current,138,7533,109
current,137,7424,108
current,136,7316,107
current,135,7210,107
current,136,7317,107
current,137,7425,108
current,138,7534,109
current,139,7644,110
current,140,7755,111
current,141,7867,112
current,142,7980,113
current,143,8094,114
current,144,8209,115
current,145,8325,116
current,146,8442,117
current,147,8560,118
current,148,8679,119
current,147,8560,118
current,146,8442,117
current,145,8325,116
current,144,8209,115
current,143,8094,114
current,142,7980,113
current,141,7867,112
current,140,7755,111
current,139,7644,110
current,138,7534,109
current,137,7425,108
current,136,7318,108
current,137,7426,108
current,138,7535,109
current,139,7645,110
current,140,7756,111
current,141,7868,112
current,142,7981,113
current,143,8095,114
current,144,8210,115
current,145,8326,116
current,146,8443,117
current,147,8561,118
current,148,8680,119
current,147,8561,118
current,146,8443,117
current,145,8326,116
current,144,8210,115
current,143,8095,114
current,142,7981,113
current,141,7868,112
current,140,7756,111
current,139,7645,110
current,138,7535,109
current,137,7427,109
current,138,7536,109
current,139,7646,110
current,140,7757,111
current,141,7869,112
current,142,7982,113
current,143,8096,114
current,144,8211,115
current,145,8327,116
current,146,8444,117
current,147,8562,118
current,148,8681,119
current,147,8562,118
current,146,8444,117
current,145,8327,116
current,144,8211,115
current,143,8096,114
current,142,7982,113
current,141,7869,112
current,140,7757,111
current,139,7646,110
current,138,7537,110
current,139,7647,110
current,140,7758,111
current,141,7870,112
current,142,7983,113
current,143,8097,114
current,144,8212,115
current,145,8328,116
current,146,8445,117
current,147,8563,118
current,148,8682,119
current,147,8563,118
current,146,8445,117
current,145,8328,116
current,144,8212,115
current,143,8097,114
current,142,7983,113
current,141,7870,112
current,140,7758,111
current,139,7648,111
current,140,7759,111
current,141,7871,112
current,142,7984,113
current,143,8098,114
current,144,8213,115
current,145,8329,116
current,146,8446,117
current,147,8564,118
current,148,8683,119
current,147,8564,118
current,146,8446,117
current,145,8329,116
current,144,8213,115
current,143,8098,114
current,142,7984,113
current,141,7871,112
current,140,7760,112
current,141,7872,112
current,142,7985,113
current,143,8099,114
current,144,8214,115
current,145,8330,116
current,146,8447,117
current,147,8565,118
current,148,8684,119
current,147,8565,118
current,146,8447,117
current,145,8330,116
current,144,8214,115
current,143,8099,114
current,142,7985,113
current,141,7873,113
current,142,7986,113
current,143,8100,114
current,144,8215,115
current,145,8331,116
current,146,8448,117
current,145,8331,116
current,144,8215,115
current,143,8100,114
current,142,7987,114
current,143,8101,114
current,144,8216,115
current,145,8332,116
current,146,8449,117
current,147,8567,118
current,148,8685,118
current,147,8567,118
current,148,8686,119
current,147,8567,118
current,146,8449,117
current,145,8332,116
current,144,8216,115
current,143,8101,114
current,142,7987,114
current,143,8102,115
current,144,8217,115
current,145,8333,116
current,146,8450,117
current,147,8568,118
current,148,8687,119
current,147,8568,118
current,146,8450,117
current,145,8333,116
current,144,8218,116
current,145,8334,116
current,146,8451,117
current,147,8569,118
current,148,8688,119
current,147,8569,118
current,146,8451,117
current,145,8335,117
current,146,8452,117
current,147,8570,118
current,148,8689,119
current,147,8570,118
current,146,8452,117
current,145,8335,117
current,144,8218,116
current,145,8334,116
current,144,8218,116
current,143,8102,115
current,144,8217,115
current,143,8102,115
current,142,7987,114
current,141,7873,113
current,142,7986,113
current,141,7873,113
current,140,7760,112
current,141,7872,112
current,140,7760,112
current,139,7648,111
current,140,7759,111
current,139,7648,111
current,138,7537,110
current,139,7647,110
current,138,7537,110
current,137,7427,109
current,138,7536,109
current,137,7427,109
current,136,7318,108
current,137,7426,108
current,136,7318,108
current,135,7210,107
current,136,7317,107
current,135,7210,107
current,134,7103,106
current,135,7209,106
current,134,7103,106
current,133,6997,105
current,132,6892,104
current,133,6996,104
current,132,6892,104
current,131,6788,103
current,130,6685,102
current,131,6787,102
current,130,6685,102
current,129,6583,101
current,130,6684,101
current,129,6583,101
current,128,6482,100
current,127,6382,100
current,128,6481,99
current,129,6579,98
current,130,6677,98
current,131,6774,97
current,132,6870,96
current,133,6965,95
current,134,7059,94
current,135,7152,93
current,136,7244,92
current,137,7335,91
current,138,7425,90
current,139,7514,89
current,140,7602,88
current,141,7689,87
current,142,7775,86
current,143,7860,85
current,144,7944,84
current,145,8027,83
current,146,8109,82
current,147,8190,81
current,148,8270,80
current,149,8349,79
current,150,8427,78
current,151,8504,77
current,152,8581,77
current,151,8505,78
current,150,8428,79
current,149,8350,80
current,148,8271,81
current,147,8191,82
current,146,8110,83
current,145,8028,84
current,144,7945,85
current,143,7861,86
current,142,7776,87
current,141,7690,88
current,140,7603,89
current,139,7515,90
current,138,7426,91
current,137,7336,92
current,136,7245,93
current,135,7153,94
current,134,7060,95
current,133,6966,96
current,132,6871,97
current,131,6775,98
current,130,6676,97
current,131,6773,97
current,132,6869,96
current,133,6964,95
current,134,7058,94
current,135,7151,93
current,136,7243,92
current,137,7334,91
current,138,7424,90
current,139,7513,89
current,140,7601,88
current,141,7688,87
current,142,7774,86
current,143,7859,85
current,144,7943,84
current,145,8026,83
current,146,8108,82
current,147,8189,81
current,148,8269,80
current,149,8348,79
current,150,8426,78
current,151,8503,77
